words,emotion
دا انا هرح شغل هرد اسب لاي بني ادم هلق قدم غضب,anger
جهز بسم تمد يدك صفح صفح بسم قرب قلب منح سعد,joy
دي حجه كده كبر اعل كتر ضحك ده سر سعد بسط غرب سبب يمل مفاتيح,joy
صور فضء انا ماقدرش اشف جوجل يرث فتح ثلا سحت الب مكن صرخ رعب شفت صور ككب ياء ضحك,joy
علم حيه هما بلغ نضج طفل داء حتج حضن حوي وجع,sadness
انن سعد سفر درس طبق همه لطب سهم قاذ عدد كبر رضي علم جءز ملك يصل علم,joy
حب حب حب حب سنه جيه جهج ليك خطب ضحك ضحك,joy
تير صنافير صره وخب امل في رلم خزي عار حصر وقع ءلم الم اجد قرء تير صنافير صره بغل,sadness
مش حتج ناس تشف رتح انا حتج اكن رتع فعل,sadness
لهم يا يا قيم جمل يوم خبر جمل ثلج صدر بهج قلب فرح حسب,joy
اما صدق حبه خلص تحب عام بلف خير فطر سعد,joy
هه سلم عيك اخت احب الل سعد واس قلب طمن,joy
صرت زعل اسك حاج اسك احس وجع اسك اخف شي اسك تغر نبر صوت ارح انم تعب حكي ولل,sadness
ميت انا ابي شعر ميت انا حب بشر ميت انا من قصه قدم ميت انا من غصه يمه ياء ياء ياء ياء,sadness
وضع مش حقق اسه سان روع جوع سجن نزل قضه لان نسء انت قدر صبر ماء,sadness
شاب صفع عمل سلب رهب رغب دين قال الل ادع سبل ربك حكم وعظ حسن اقل صفع او عنف,sadness
انا فخر تبع قمم رقي تطر خلق بدع تلق اود,joy
عيد فرح نحن لين عيد عيد تهج عاه بهج كرسمس وشم نسم يعل ضحك ضحك,joy
حسو ناس سرو باباراتزي صورو شي دورو فضح احد ومايهتمو شعر شخص لهل حرم ميت حزن,anger
وحد مش زعل ولل حد خرج حيت سبب وضع تفه حسس بخب امل انه حب حد ميستهلش انه يحب,sadness
لوم مافيوزو سنه ونت بخر رجل سبق اسم سنه سعد كبر ولي ميعرفش لوم قسم بلل خسر كتر عضل حب,joy
رتب ليل شعر اضم حزن ملم ذبل حسر عاد عاد نهي,sadness
مو بهالسرعه اجل لعب شهر فوض دفع وقع عاه دره ربل عرف جبن رجل,anger
دين لله وطن حكم شعر ياء,sadness
يبو فرح عام ونت طيب,joy
عرف حسس الـ نهد خرج وجع زهق تعب توه مش عرف اي سبب عيز اي ليك لحج لحد حزن حزن,sadness
لحب كره في حسس حب كره فرح قبه,joy
شكر حلو دنا نهي عبقر لين فرح امل فءل ريض حب,joy
°° شعر قتل خزل ذكر شخص غاب عشت عمر حسر ذكر,sadness
فضح بعد قدم ضيف وحط رسي اقل انا الل سوي غضب غضب,anger
يلد جمل دال علي طري يلد انا اول نظر حكي تري يوم يلد صدق احب يمن بلغ عمر جدد حب,joy
اوق ضعف كلم وحك عاك,sadness
انا كنت قري صرح يقل انه مش بعد رشح رءس صرح دا تهر صرح,anger
انا اول اشف رمي نضر جاء ببل جرس ذار الي باب ونه ورط,fear
ابو يصل اليوم غبء زيد الل سمح برش فوز رغم انك تقل انك ضد تقد درب زيد ظلم لعب اجل بيل بنز,sadness
خوف دخل رعب قلب ناس مو شي يضح تسم قلب يا شطر انت ويه,anger
حيه شبب نصر ختر طريقهللتعذيب صعق كسراوقطع رجج يمت بطء فنج ارز لبس داخليهلاتتغير فيش شبشب في رجل,anger
سكت يا بلد كلب جمع وضع شفع سمح الل قبض ثمن حقر زمن درن ليب,sadness
قلق نسء امر داء ينس رجل قلق رجل امر داء ذكر نسء,fear
ينس ربي دمع ظلم خين حبب خذل قرب سخر جلس تخف خفي,sadness
ايه شكل يبق حلق نزل حلق سبع شوق هيزيد ومش هيحتاج مط,anger
يرب اخف متع ذنب فنس تسء ختم يرب بعد ذنب صغر عظي,sadness
دا موش عبر حنق انا فهم غلط حزن,anger
اهو ضرر شعر حزن دمع رات زود حزن اعرف ابك احس حزن,sadness
اسف ودي وفق كلم انت اتف حدث مكن يثر غضب,anger
رغم كمه محن ال درت حيت بش ضرر متح يجي تلب عوي نعش وحد عمر دار متح توتر ملي,sadness
صفق كثر تري مو ضرر فيد كل خوف تحل ميل الي نتر اخر بس ان شاءالل طلع عكس,fear
وجه ليا شفت علم كفي وش هالرض يا سيد وش هالقبول حب,joy
الل رحم سمر سعد نجم كبر حرس تطف سهل ءيد حدد اله حل,sadness
خوف وفل غلق قسم لنه كثر ردد لحق خصص سبب كدس بيت عمل,anger
يصر شعر لشف هلل الل تحس فرح لشف هلل نوم حب,joy
كمه نفق هرد علم يا ندم ضحك,anger
ولل بدي وجه نحف نحف غضب هزء,anger
الل جبر صبه نهم اهل وفء غرب جزع,sadness
سلسل دري نجح الي الن عرض كمه عنف همج وصخ شبب ومب,anger
موت احب جرح يبر مرت سنن حزن غصه فقد,sadness
غلب شبح بشر وير وثن شبح ريض فوب اخو,anger
اغا رشد اجد تغر زجي هالصبح شكل مو طبع حب,joy
انا ضد كلم وحد ظرف ليش ناس هءم الي فهم اعذ بلل غضب غضب سكن,anger
سلم بحر حبس تهم زدراء سلم عرص كفر الل انت طبل صدر عفو علش طلع كمل طعن دين,anger
حسس بسط لشر اوع تقل كدا تني ضحك,joy
لحب عبر كسر وقل قيم وذل مسح كرم حزن ياء حزن حزن,sadness
لهم صحب جدع زي بهج سعا الي في حيه سلط الي عاك ديس اي صيب مهم يبق عاك حب ريح دام كرم حسن حمد فهم صدق,joy
عشق كره قدم وعد لحم كري قلل ريل درد عملاق الم بير يونخ شهد معه حب حب,joy
قطع علق مع قطر ذكر بنء ان فصل ارخ امت كءب عده وجب صمت حدد,sadness
الل سمح داي ده خاف زعل حب نصر احس ضرب,sadness
رعد يبك قلب حرق ذكر حبب وبك تسع جهد تنس ذكر زدد حزن تحز عين حلم اخر يجد طرق,sadness
قصد زعج تبع الل زعج قفل جهز اهم شيء ماتنزعج انت يعط عفي,anger
درج حرر حلو الل يجر حزن,sadness
تره بمك حقق كثر هالتسع دره تخس تسي هلش ضحك ضحك حب دره جبن,anger
شوف كذب ولل دي ادي بسط شكح شعب ضحك ضحك,joy
مش هتفرق فرح ضحك زعل ياء علش انا في حال بضح ضحك,joy
الي وحد اقدر وعب كمه عنا راه سعد اتم يعد حلق مره وثا عشن حمر ايف الا كرر حب انا رشد,anger
بسم الل رحم رحم اعذ بلل احس طعم رعب صدق الا ولف وحد نيم حزن,fear
عجل خطب الف عيد دي انت قيل شنو ضحك ضحك,joy
حزن ساء اشف حيه حزن,sadness
علم اهو الم ان اكن قمه وفء صدق وتك انت قمه جحد ندم,sadness
وش صرخ فقع اذن كنت لبس سمع غضب,anger
• حاسيس تصر وصر ودي تشف بعو تحز,sadness
رمض نجح درس عيد فرح ضحك ضحك اتم لكل قال امن نصر,joy
هدء حين برا رجف,fear
هه بدي فشل انك لزم شعب دخل يتو ندق ولل مراسيم ضحك لدل عرق,anger
هاا هاا وش قصف سحر يجز وش قصد كلم ضحك حزن غضب,joy
ليه كده يا صصا ده وحد في جمع وحد يعن فرض تجل بهج دي نفس جمع بتع خسر مش اهل ضحك ضحك,joy
عزل بحث شخص سمع شكت لرب عبد علم نقص وسق عزل شكي,sadness
شاءالل يرح زحل يجر اشي قان وين شكل رسم ارو بعد حقق حقق غيب,anger
خبر امل يسي عزف موج رعب صده,sadness
رضا صبح وانشراحه تغر خصص صبح رمض حب نجم,joy
صدم هذا حلل يبن حلل احس ضحك هنء,joy
بقل كلم بقل عتب بقل قلب كلم افا,sadness
غضب دفن فقد شيء وان صبح رمد عدم لذه حيه عزل,sadness
فوب شحن حدث فصر اخف عند تحب ردد طفش الل قدم اسك لين طلع انا لصح ضحك,fear
عنا طلب شهد هالايام صبح خير اما اده قلتل جمع خيف ابن خلت سبق,sadness
لحظ فتر اخر كثر صار يعن خوف وتر غلب سبب ضطراب قول الل يعط شعر خوف,fear
حسد بشر اي ونا واي دنا سو عيب سوا حضن حب في خوف خوف حزن,sadness
اول يوم رمض نضر كسر وده نذر شءم محن بكر ذكء ذكء,anger
تما انا يجي خفق حمد لله حال اسل الل شفء ريض,sadness
وتر قلق لزم ايم دي باستمرار كسم شغل الل يثر وحد شكل دا كسم شغل مصر شكل عام كسم مصر الف قصد قصد,sadness
وصل غيم اوصل حلم قنط الل عز وجل قلب شبع صبر,sadness
مين دنا ديا عمر مره شكي احس حزن,sadness
فرح عيد كمل ب رضا ربن,joy
غلي تهل قلب كبر حمل لحب قلب حضن حنن وسع حضن لوح بسم طله وجه امي غلي حب,joy
كمه قنع اعش فتر انا اسل هالتسليك عشن ايم جزه حزن,sadness
اهل شعر سلم كان وصو سجد طمن اهل رحم غفر اهل رمض حب,joy
اتم يكون عمر زهر بخر بدت قلق صرح,fear
كبر خطر يعش,sadness
اخش بنت عشن اخش غمز,disgust
دعن عبد الل كره رهب دعن اود لقء عقد خوف هيب,fear
ءلم درس درس دخل متح تنس شي فوب محن,sadness
شوق ريق بسم ضايق شخص ليق لحل وغل خليق خير,joy
ودي ادق وقل وين انت ودي حكي سلف جدد لكن ذكر هالبعد هون يمكن فـ حيتـ سعد,sadness
عدء كرن علي رجل امن اثق ثقه تمه حزم امر خلد يصل ولل صيرو عبر كلب فرق جحد لخر بلد,sadness
شيء جمل حدث حلم وقع همو اسء كبس ياء,sadness
قطر غدر وخي ذكر فعل صدم اسد غزو كوت فرق اول قزم فلج طعن ظهر ثني طغي جبر فظن ظلم حق خين قطر,anger
انا سخط محن طه حسن ظبط,anger
قلب يسك لهم بوح بكي لهم حيه نهي بوح يهز زلزل عرش ضلع بكي دمع نزل لحد مسح نهي انا رضي,sadness
دخلو يا عيل كلب نمت بدر عشن نظر غضب,anger
سيد سلم عز فخر حين رفع رسي حمد الل اني شعب سلم,joy
قلب ب قول انو تعب شخص نحن فوت بحا كنو بيستاهلو,sadness
عيد برك سعد فلك تبق راس مال يا صحب مات عيد لين عيد,joy
الل غلط علك كنه غلط غضب,anger
وطن وجع فقت دمع انن طفل يبك ويب ليب دولار زلي طرابلس,sadness
انن تغر طرق خيف قلل عدد صدقاء وجه حزن برد,sadness
يضح شخص الل زعل خفي اسس عقب خف لشب ضحك,joy
يلد نوس يوم يلد فرح عمر اهو ارخ عام ونت يا وجه حيه سمح طفهم بخر حب حب,joy
ازف خدم عملاء يقد احد هتم كذب تصل اشف شي شهر بلغ اي جدد,anger
سلم وشل ميد حجه فرح غضب غضب خلص بشا,joy
اشف عمل وشف وضع فني الحالي احس خجل وبالامتعاض وضع الحالي كنا صبح فخر اذي,sadness
دول عرب تصب غصه وقف دول عرب ابو نكر مكه اطلع الس رعا عمر سكت خرس,anger
عرف تكون توقع حد حجه طلع عكس ده وجع حزن حزن,sadness
كثر رجل خطب خوف حتك زوج وشك طلع زوج متل خاف وتلاحظوه يقل اصل حرم كدا وكد هي جرد حقق خاف,fear
صبح حسه بغص خنق حبه ابك كتر عم قدر ابك دمع عصي علي ترح حزن حمدلل علم عكل حال,sadness
كهرب طفي ساع درج حرر شرك كهرب ايحس ذول احد يطف كهرب ظهر غضب,anger
بشر قوم سبر درج ضحك,joy
يعن ايه ركب وجع وجع ده وجع وحد سنه,sadness
حلو ولو خرو ندم حسر,sadness
قرف غرد بسم دين كذب وبه سلم برء شكل ظلم فري الل كذب,anger
هتفضل لحد امت تقل ضبط نفس ثبت فعل كلش دي الي عرف ان عين عين ولس بلس كفي ضبط زفت غضب غضب,anger
ريض او كهرباء ومو حصل زبا عمو ساج بشر سبق ودا حال قبح الل جمع,anger
يخي خاف ربك تخف,anger
انا فرح,joy
انا انس,joy
ضيع فرغ,sadness
تءه,sadness
سعد وصف,joy
نهك,sadness
جمل,joy
منه,joy
جنت تمل وصل سلت تجب سءل حول الق هجر حجه وقع حقق خيل كنت قرب وكن قرب يوم وفق بهج قبل غدو خصم خصم عجب قلب حول يا صحب سكن لال فءد سمع سيء قول تمل تكر رءت ويك حلم ترا ذلل عجب قلب حول,sadness
رهق تعب,sadness
رعب شدد,fear
تشت تعب فرق امي,sadness
غمم قلب,sadness
شعر ضغط وتر,fear
قلب رفرف,joy
حيه بهت,sadness
جمد,sadness
رتح,joy
بدو حيه تسر عهد امس رمد يوم سرر فرح,joy
جفن حرث دمع سقي مطر,sadness
شبو دا,fear
خلص خطا نجز اليوم حمدلل,joy
حيه ركض وري,fear
شيل شرع خرج,fear
فوض دخل ظهر هدء,sadness
خوف لغد,fear
كثر شي رعب اني اكن شخص عدي,sadness
اعش حله يمن قوه رحم غفر,joy
شعر انن سقط عمق صمت يمك بكء كتب حدث الي اخر ارد بقء وحد,sadness
شعر سعد لان ناس تسا عبء سبي,joy
انس اليوم,joy
تردد وثق شدد حذر,fear
شعر جمل جدا,joy
خيف قبل,fear
طير,joy
بهج,joy
سرر,joy
شته ضيع خيف جاي,fear
ضيق فين وسع,sadness
تحمس,joy
لمت بشت خرج,joy
شرع خرج قرب خلص,joy
شعر عدم امن,fear
شعر منه صغر كبر وهب الل حمد لله حمد يلق جلل وجه عظم سلذ,joy
قوي جسد نهر,sadness
يلي ارض نشق بلع,fear
دنا مش سيع,joy
خوء عدم شعر,sadness
شعر ان حيه نصف وحق يتي ان نزع عنه,sadness
رغب خبء وعش حيه لظل,sadness
دمع فرح,joy
امت فصل حيه صغر,joy
حسي غطه غلف,sadness
غيم,joy
انع ان هزم ارد ان اكن هزم فالهزيمه نصر انهزاميه جعل هزم ابد,sadness
شعر قلل تعب رغب نوم رحه شعر لحظ شعر غلب رضا حمد حال,joy
ضيع,fear
خوف امر مستقبليه,sadness
تحمس سعد قدم بذن الل,joy
ء تقي صفح ايد يدك نظر لعن ام انت ماض رحل,sadness
انا شعر اليوم رحه رخء خصه شيء احب,joy
كانت كلم قسي شخص رقق جدا,sadness
ابغ نجز اثب اني كفو خيف اطلع كفو,fear
حمدلل اليوم يوم جمل قضت عءل حفل قرقيع,joy
تعب شغل,sadness
ودي ضرب دنا جدر,anger
مو طيق,anger
شعل كمه ضغط رهق,anger
كره شي مو جلس يصر شكل صحح,anger
فخر,joy
شعر انك كلم وحد سرب وحد سءل,anger
شعر اني شخص بدع خلق,joy
منه وجد حيه,joy
طمن لكو امن عءل تفهم حنو,joy
منه فرص الل اعط ايا الل,joy
تكد ان عتم نور,joy
جمع حمق تحدث,anger
فرج وكن اظن فرج,joy
بسط كثر بصديقاتي دعم اول شي وحس امن,joy
غيه سرر,joy
زقه,sadness
اليوم رمض شيل خيف اقدر خذل ولل,fear
فعم جرح,sadness
وتر قلق حمس,fear
مرتااح بسط,joy
شعر ضيع لهم كان وكن عدت صفر جدد سبق ذار,sadness
طفي,sadness
منه نعم يقن ان لله يخب ظني رزق اتم,joy
غمر سعد,joy
فقد امل اكن امل صفح رسا بكف عطب اري جهل عقل وصف سقم فسق جرت كاس طعم ثمل جلس ضمر حلي انب علم ضير اضي طوه عهد وسن خبت جوف سر بءر خبء وسف لفل ونس حجب خلق الل جوف سر بحث غيهب دهر تجد علل,sadness
شتت,anger
منه وجد,joy
اكر ناس,anger
بدت ذكر وجا هلع,fear
الم,sadness
شعر بعثر ماب حزن فرح,sadness
شعر ذنب الا قدر حمل,sadness
شعر بان كاف,sadness
شعر روح شلع فقد غمم دنا,sadness
جزت شيء كبييرر اليوم احس جاز قوه فخر,joy
تقد عصب حرق شوق لرء لغد,joy
شعر اني قوم شعر اقي اخف ان هزم,fear
وحد خسر يفد,sadness
عقل ليء فكر,fear
تخف دور عقرب سعه جدف,joy
شعر تعب رهق كثر كثر لقم جاز,sadness
الي خلق شي ابد,sadness
امت فخر شعر بان حقق ولل حمد كنت اتم وسع حقق بدي عام درس منه شخص سند سعد ومم لطق وبء تطع,joy
وتر سفر,fear
شعر حمس شدد,joy
شعر قلق وتر,fear
تعب نظر,anger
شعر وتر ضغط جمع,fear
اول احس اني عجز تخذ قرر,sadness
اول احس اني مو عرف وجه وين ويش ابي حيه,sadness
انس,joy
قل همم,sadness
ستء,sadness
ارد اقد سير نصف ليل اقد سرع جنن,anger
شعر علم نظر باشمءزاز,fear
شعر انن اطر فرح,joy
شعر كءب ارد قتل,sadness
شعر انن ضغط حيه غلب طيع قوم,fear
ارد كسر شيء الن,anger
اكر جدا وجد بنت,anger
شعر انن وحد حيه,sadness
ارد بكر شيء فيد,joy
انن جبر ذكر واد رغم عدم طقي وجد كله حسب,anger
جبر نفذ طلب ندي,sadness
اتم ان اكن شخص نجح حيت قدم,joy
انن قبل كان عمل,fear
ناس عتو فشل,fear
فقد شغف كله حسب اده فضل كمل,sadness
حبه وده دحي عمل عمل,joy
سعد شخص علم,joy
حمد ربي نعم الن,joy
تهر ناس قيد سير نهر رمض,anger
كشف انن عرف كثر شيء ونا عرف,joy
اكن عضو ندي ذكء صطناع,joy
لسب شتم نهر رمض,anger
عدم قدر وصل شعر شكل صحح,sadness
قبل غمض,fear
حمس كثر علق دخل ندي كله,joy
موت اعز صدقاء,sadness
يقظ نوم عمق شعر سعد,joy
شعر غضب ريت فوض غرف,anger
انح رسي وبد ابك حرق,sadness
حسس خوف ريت برق يضء سمء,fear
ذكر لحظ جمل قضت عءل حبء,joy
شعر غضب تخر مواعيد حرم احد,anger
وفه صدق قرب شعر حزن شدد,sadness
شعر رضا طمء هيت شرع نجح,joy
كانت خدم عمه سيء غيه ودت شعر غضب حبط,anger
خرج ثني شعر حزن فرق صدقاء قرب,sadness
شعر خوف وجه تحد جدد جمع,fear
غصه طلع بيت,sadness
تعب ابي انم,sadness
احس اني عصف هوجاء عده دمر اي شي,anger
روح علق حلق,fear
بحث سبب وصل سير,sadness
عده اسي اي شي,joy
حمدلل عجز شكر,joy
شعر نهر ات عبد بعه عيد صبه,joy
احس بصح لني تعب حول مو قعد ضببطط,anger
شعر ضغط شدد عدم جاز,sadness
رضي حمدلل,joy
شعر بهج نصر,joy
فخر ولل قدر حقق,joy
معصصبب عصبب جمع افف,anger
زعل عصب دكتر لنه عطو خبر شرع خرج وضع يطق ضغط كبر,anger
شعر فشل,sadness
تعب مره شي,sadness
انحل شكل اليوم نحل بكر,fear
شعر وجه امر كبر طقت,fear
رهق,anger
جوع,sadness
شعر يضه جمع روح رمض شءر بهج,joy
عدي,joy
هالفتر كمه شتت ضيع مب طبع الل اتم اني طلع انا رضي,fear
سعد,joy
شعر ضيع تشت حبط احس اني غرق وسط حيط وما عرف فين ينا ومانعارفه حدد وجه,fear
قرب رمض نهء ونا اوف حقه اوف غذء روح الل روح الل حاج طيل سنه ولل قدر شبع رمض الل بلغ رمض سنن جيه واح خير وعف رزق قدر اني شعر يوم فضل,sadness
طير فرح طير,joy
فرح مشش سيع يرب حمد,joy
وحد,fear
كءب,sadness
سخط,anger
اهخ ولل دري وش لحق,sadness
هخخ ولل دري لحق وش وخل وش,sadness
الل قلع الل حط ثلث ترم اشخ تعب,anger
قلب ملا جفء قلب,sadness
تحز جفء قلب الل غفر,sadness
تقلب شعر حب واستعداد فرق,sadness
حربش,joy
شعر امت طمء ورج الل ان كتب عدء,joy
ثقل,sadness
احب عيد,joy
صدع,fear
حبط,sadness
فرغ,sadness
حمس,joy
تشت,fear
غيم عصف قشع وبن قوس امل,joy
خيب امل,sadness
حزن عيد خلص,sadness
فرح عيد,joy
هكه,sadness
الل قلع رجع رمي تعب نفس,anger
وري شبتر حين بدت,sadness
ستب,joy
شعر عدي شعر رحه طمن,joy
وجد شعر,joy
فاءل وقع قبل,joy
خبط ضعف حيل,sadness
جدا بسط اخر خلص اول شرع مهم بحا,joy
تعب ضغط سءل ابي خفي بعد كان ارخ,anger
ودع ونا ابك,sadness
شعر تعب خوف غضب,fear
اي طقه جاب بقي ترم ثلث,sadness
نرفز جزء ميد ايش كثر,anger
ذبذب,fear
خزل رحه,joy
شعر فرح نعم حطه بها ينس انس نعم حاط زيد ضغط حيه يتي ربك وقف او قصه وحد ذكر امل,joy
ملي خلق ذكر,sadness
اكر درس,sadness
غلق,sadness
زعل ابي درس,sadness
ضايق اعط كفي,sadness
شعر انن اطر سمء سعد,joy
سقط بءر قاع,sadness
قشعر جسم ريت,fear
رتح حمدلل وشي جمل صير قدر اقل فرح وجد,joy
خبط مزج بطمانينه قبل,joy
خبر صعب سءل مال امه دعي دكتور شرح زي ناس كتب سءل زي بشر اسف,anger
خبر سيء,anger
انا خيف قبل اخف فشل نجح حقق حلم حلم اهل,fear
صدق جرح كلم قدم بنت شعب فحس اني حزن وخب ظني,sadness
احس حاج اي انس سبب ان شخص جرح صرف او كلم,sadness
شعر عرص غلل شخص الل,anger
يوم خمس دوم خلص سعه وحل رجع بيت بكر نسب سعد بذن الل,joy
انا حال رحل غضب علم الا الل,anger
نظر نجح,joy
ورش سطر,joy
ليك,joy
بسط ريق حدي,joy
شعر جدد,fear
اتم ان ورش تطل,sadness
توتر خءف خبر قرب,fear
تحمس جدد للي جاي يرب كتب وفق,joy
يرب نكن ثقه وقع,fear
سبع جدد وبد جدد نشط وحو,joy
اخر عنقود خلا نسب ميز ونا سعد,joy
جوع ابغ كوكيز,sadness
ابغ كوكيز,sadness
امر تمم,joy
تغلق,sadness
شعر رهق جسد نفس يوم طول,sadness
حمدلل سعد جدا,joy
عنق زجاج هالاسبوع ربي يسر,fear
انا جدا زعل,sadness
متضاييقه شكل مو طبع,sadness
خوف سيطر,fear
بسط جدا حب حب حب حب حب حب حب,joy
درج درم خيس اعجب,anger
كيف تخط حزن,sadness
زعل شي مر احس بقم,sadness
فقد اسء شعر,sadness
جوع زعل الل فات,sadness
اكر بشر,anger
بسط انه ترم خلص,joy
بسط انه ترم خلص حب حب حب حب حب,joy
احس اني خذل كثر خيف قبل,fear
حيه حلو حب,joy
شعر هلع خوف الل جاي,fear
نجو,fear
شي حطت ببل خيف مايصير,fear
كبر خاف حيه اني اكن شخص عدي,fear
خيف عدل مايرتفع,fear
عصب شي احد,anger
ابغ شعر اني حي,sadness
شعر سعد كبر جدا,joy
اما سفر انا زعل,sadness
مش قادرر حمل ضغط كثر كذا احس ابي اصح,sadness
حيه تعب,sadness
خيف رهه دري اذا الل قعد اسي صح او غلط,sadness
جءع,anger
اليوم شعر غضب حيه قبل شي عصب,anger
ولل حسن الظ برب علم شيء حمدلل,joy
تعب مره حاج اصح,sadness
زعل ادر اذا قعد امش طرق لصح او,sadness
اري سهم حرب تحم,fear
هرب فكر ادر وش الل,fear
اكر قرن شيء,anger
زعل جبت درج خيس درم,sadness
احب يكون شخص اعز ضايق مو عرف سعد,sadness
هدي برا نهر دخل شعر مو قعد طلع احس غضب شدد جدا,anger
ودي اقل طز خاف ماك لطز,fear
شعر انس وجه,joy
شعر ريح رغم عبث ايم,joy
شعر غدر علم,fear
روح عاد حرق,sadness
شعر انن طفء,sadness
انن ركض صمت بلع دخل فكر كلم,fear
ان شعع شمس غمر قلب سعد,joy
هزل صمت اسك خيب ومل قلب وزد حزن حزن,sadness
وحد هءل عزل رهب,fear
شعر بشء يطق يفق قدر حمل عجز شرح,sadness
قلب نفس بطء,fear
شعر ضلع ضلع صدر خرق قلب,sadness
شعر بكء طفل حبس دخل,sadness
خنق اجد نقذ,fear
صرخ جيب,anger
سكن فقد فتر,joy
شعر داء ان غدر,sadness
انن صلح لشء,sadness
شعر قوه كفي,joy
رغب هرب,fear
سعد حرب حقق,fear
شعر ان مات انا ونت خلت,sadness
حظ دنا يدي,joy
شعر انه يعد كان,sadness
شعر وكن فقد جزء,fear
بحج نفس,fear
ارد نقم,anger
شعر قلب وطن الق احد حوي,sadness
قلق قبل,fear
شعر كان جدد,joy
شعر حرق دخل,anger
شعر انن اتر همه ريب زدد صعب رور ايم,sadness
انب ضمر,sadness
شعر يجب اخف,fear
شيء دخل بلع شيء شعر,fear
شعر ـغرب زمن,sadness
شعر علم تكء قلب,sadness
شعر نقص روح,fear
شعر فرغ دخل,sadness
شعر شيء يفو,fear
شعر ياء درج,anger
شعر بان نهي قرب,fear
سمع دقت قلب قدم رسي,fear
شعر خفه عمق روح اكد اطر لشد بهج,joy
شعر بشء لحق,fear
احس ان هلل خسر,fear
علم وسع احد,fear
شعر غير قرب احد,anger
شعر اسف,sadness
شعر انن ادف شيء صمت,sadness
شعر بصم قتل,fear
شعر عبء,sadness
شعر غرب,fear
شعر رغب بكء طيع,sadness
شعر رغب عرم تخل شيء,sadness
شعر بشء يشب بكء لكن ابك,sadness
حول بدو شعر,fear
شعر انن ارد اكف حب شيء فرط,fear
شعر ضرر هزم سلم,anger
شعر روح تطي طول صبر,sadness
شعر غرب يلف كان,sadness
تمل شيط ولق قلب لهم حزن,sadness
وجه غسل مرق,anger
رره فقد وجع غصه حنن بكه رحم الل روح وجع رحل ءلم,sadness
حسب قفل ونت وضع ضحك,joy
اسل بلل خيف يكس ولل دخل مورينهو شكل طقي ومايدافع نكل خمس رحه بيج دفع نكل صح,anger
ايم عشر برك شهر فضل ضعف اجر سعد طفل تظر برع صلح عرض بسم عيد حب,joy
ربن ده كرم اوي قطع وصل هنا زي مابنلاقي حد همه يعد خطء هتلاق الل طبطب علك يدك ثقه الل عزز نفس سعد,joy
انا صري وفر يا حسر حزن حزن شو الل جبر عالمر امر ضحك حزن,sadness
وحد اخا يحب زعج الل نيم مهم شوي لقت نيم زعج زعج بسط هدد انه بكر اول يصح نكد بنم,anger
انا كتر حجه بكر اني اكن سبب زعل حد خوف انه ميسامحنيش دي رعب,sadness
حبب قلب طفل يخش فقد قلب عشق يرد حب حب,joy
اهو امن جمع شعر حلو,joy
تخل قيل دخل خبر ثني زين ذبح غضب ضرب,anger
هندس نصر كان وسخ جدل احن دفع جبن جدل دلل ان ارء فشخ بتع مش طلع يتر,anger
انا جبت عشر معا هلعب احس نخب ميت مره يا صبر عالمنتخب ال غضب غضب غضب غضب غضب,anger
نهد صبر دخل الف كلم ولف ولف حجه وصف حب,sadness
حول مكر صلح كانت نهي مكر خزه ونت طاف الي عهر سيس وطن وها يجن عمل واسروالنجوي نيل صلح,sadness
يبك شجع سخف مثل اذه خلق الل عبر ضحك,anger
هتلاق فيم حطط وقف انك مكن وجع شخص وجع الل انت حست زمن ربن يشف مش هترض هتدوس تشف غلل,sadness
يلا بقي فرح عمل كتر كدا ضحك ضحك,joy
رجع دكتور قالتل حتق دمع جدد,sadness
يبن غيم قمر يا اخت ورد زهر لاك زين لين يظن رات دره حب حب,joy
اخذ حبت نوم دحن احس قلب حيطلع قوه خفق حزن حزن حزن حزن,sadness
عفر عدل علم صحح سلسل حلو ليش رعب صدم صدم صدم صدم صدم صدم صدم صدم رعب رعب رعب رعب رعب رعب رعب رعب رعب رعب رعب رعب احن تعد يكون كوميد حزن,fear
انا خوف وعد اسن يجي خفق اخف,fear
حقق الا انس قرفص غرف بءس هلع ردي نظر حمل كتب نول شور سبب قلب كبد معد,sadness
قطع تير كهرباء بحي قدس تبو دام ساع عود تير ذبذب شكل علي حد جهز بحل هستير,anger
قهر صرراح وين تعه تخف كءن لطف كرر نوع قطع خوف ناس متع جد قهر غضب,sadness
يخف ان يضع يمن خاف ادل ضعف عبد وعن الل رحم يبق رزق عطي يمن,fear
دمع شري قصت حزن حمد لله جمع الل اهل انا ابك الا دود ولل,sadness
ارا وضح يا ترك كرستيانو يبك حسر ندم خسر اليوم,sadness
جنن اخت كبر اقل ابغ طبخ ابغ طبخ ادي وصف حقت اسس اليوم اسي فطر وخت الي رحت طبخ قلت انا اسي حزن حزن حزن حزن,sadness
محد يحس جمد حيه للي دخل عتم للي بدت سحل حلو يمك بلا صحب بطخ,sadness
طلب عجز وصف دقق اعند مو فتح صنع صنع بنت او رجل طلب زوج حلل خطب عرس,anger
حيت اشف صبه زي صبه لوك شو او حمد راهيم دي ليف عالحقيقه يبق وضع صعب جدا نظر روع صرخ اعب نظر ارض,sadness
صبح رضع صغر يصب ذعر يعط شخص عرف,sadness
وفر شوه فرح دي لسه طلع كمن يوم هتبق فرح كبر ضحك,joy
